Age,EstimatedSalary,Purchased
74,119282,1
20,48788,0
38,44155,0
77,50170,1
59,144563,1
31,30073,1
53,85459,1
29,51912,1
71,51543,0
77,44935,0
25,63180,0
19,103786,0
68,109612,0
68,137507,0
69,100430,1
74,96127,0
73,62419,0
67,47437,1
70,37468,0
78,113249,1
73,140823,0
56,136205,0
22,34780,0
21,32646,1
56,74084,0
53,44352,1
79,44236,1
25,124350,1
48,76189,0
74,98582,1
34,32263,0
65,93798,1
34,65293,0
61,58566,0
43,34478,1
43,106144,1
20,71878,0
66,114522,0
36,123413,1
34,34137,0
18,91821,1
80,113075,1
59,113562,1
18,114420,1
54,59904,1
46,84183,1
31,102433,1
25,120589,1
70,68403,1
31,30152,0
37,136432,0
49,32976,1
56,88348,0
26,143018,0
22,46627,0
37,84097,0
74,101287,1
30,84430,1
66,90977,0
57,34157,0
48,85380,0
75,116889,0
65,128870,1
70,110351,1
38,127669,1
41,96769,1
36,65195,1
29,121544,0
44,123288,0
47,53723,1
45,139364,0
33,55449,0
65,76483,0
23,132278,0
33,30722,0
80,70298,0
20,143436,1
37,64137,1
29,129773,1
36,103184,0
45,97485,1
33,50831,1
32,83885,0
27,64898,0
44,55764,0
72,112472,1
75,102602,0
41,50333,0
30,136966,0
77,127548,1
63,44990,1
38,122136,1
26,75543,0
20,31356,1
70,113138,1
23,32778,0
28,51085,0
62,52109,0
23,74738,1
41,96724,0
20,85249,0
61,73440,1
53,107016,1
35,50461,0
20,62427,1
19,134541,1
63,115130,1
71,117919,0
40,59481,0
59,63295,1
51,120017,0
64,30010,0
39,125776,0
61,99486,1
59,49623,0
20,86271,1
80,144781,1
63,148189,1
31,76281,1
72,70500,1
36,122505,0
53,53437,0
32,148817,1
23,42339,1
52,137479,1
23,101467,1
27,34448,0
28,46744,1
49,51143,0
60,104393,0
25,54227,1
19,81968,1
27,77325,1
33,31136,1
43,123123,1
71,131501,0
69,88727,0
29,56003,1
71,39947,1
56,108217,1
69,97997,0
49,58541,1
68,53022,1
35,123280,0
42,117826,0
71,58732,0
67,87825,1
45,71743,0
55,33636,1
56,53981,1
44,104941,0
47,74619,0
78,121849,0
25,50188,0
55,115674,1
71,34058,0
75,60567,0
45,137551,1
78,31182,1
43,117457,1
39,39634,1
58,36325,0
79,99592,0
74,72145,0
53,71222,1
54,59826,1
41,86577,1
22,69290,1
60,44189,1
25,50433,1
79,106541,0
79,130901,1
18,113250,0
62,60985,1
55,138381,0
76,146790,1
75,138027,1
70,123501,1
39,122255,1
78,128184,1
18,131774,1
33,38253,1
39,117363,0
60,131937,1
75,81961,0
53,49118,0
44,43608,1
26,95715,1
49,99723,0
52,47517,1
48,89235,1
76,130569,1
69,49525,1
37,66003,1
28,92461,1
33,138921,0
45,76865,1
57,140942,1
19,121493,1
71,131340,1
60,35485,1
48,122473,1
72,102340,1
21,47090,1
23,121328,1
77,47819,0
59,32180,1
80,141085,0
71,57044,0
74,138541,0
76,34535,0
41,67926,0
59,134429,1
68,107266,1
66,85392,1
42,62052,1
34,38905,0
72,120390,1
70,107562,0
77,39736,0
77,88226,0
30,58856,1
24,78650,0
57,127306,0
69,60126,1
59,34043,0
38,141185,0
27,114766,1
77,34075,1
42,104168,1
71,81976,0
71,138187,1
25,69879,0
47,112813,1
49,73418,1
40,135227,1
64,140180,1
53,99839,0
57,125295,0
24,135853,1
20,113486,0
65,47353,0
60,57750,1
63,100418,0
53,54161,1
53,64883,1
26,97931,1
73,86265,0
48,67785,0
66,108277,0
78,49728,1
42,40290,0
55,74042,0
73,94183,1
72,104410,0
36,43822,0
71,131986,0
43,44568,0
25,125961,0
47,134753,1
21,107518,1
52,49931,0
56,121184,0
26,42707,0
48,123297,1
29,139853,0
67,41292,1
20,114519,0
79,58249,0
19,118722,1
79,76219,1
40,73044,0
40,107801,1
75,48619,0
36,42910,0
18,94289,1
46,47603,1
72,40333,0
64,148928,0
46,93247,0
25,112331,1
26,149051,0
24,88002,0
27,148673,1
46,99639,1
31,63547,0
41,128311,1
25,89180,0
70,86170,1
56,46312,0
65,131580,1
38,43962,0
22,38509,0
65,61519,1
24,75477,1
54,54830,0
58,140261,1
29,121781,0
62,88022,0
23,141945,0
60,71040,1
51,34893,0
49,119005,0
66,125917,1
54,143592,0
20,102307,0
73,70021,0
20,30802,1
42,59443,0
74,105695,1
65,120251,1
20,47887,1
35,52714,1
76,90568,0
24,69870,1
21,37759,1
34,84024,0
49,101016,1
27,141642,0
18,59300,1
37,98316,0
21,41268,0
65,139439,0
58,120482,0
23,146239,0
24,94357,0
42,93610,0
67,115821,0
67,102946,1
38,111255,1
55,36392,1
25,107523,1
40,93348,1
30,57741,0
71,100803,1
25,100866,0
68,88559,1
40,80388,0
61,114449,1
75,61727,0
23,112050,1
38,81892,1
46,83822,1
30,87980,0
54,77636,0
27,81815,1
69,36540,1
24,104444,1
42,49816,1
79,30339,0
35,129227,0
36,50321,1
18,46035,1
33,60847,0
77,130626,1
58,31249,0
58,119402,1
20,105764,1
28,65484,0
64,34325,1
73,51666,1
70,89923,1
42,113908,0
48,97966,1
52,127221,0
57,101907,0
52,49042,1
65,80001,1
49,135222,0
28,42014,0
71,50932,0
63,124200,1
33,123651,1
73,82428,0
55,134843,1
67,50094,1
22,111371,0
75,66015,1
62,34848,1
35,123082,1
58,92406,0
39,35677,0
64,100920,1
21,69457,0
26,79942,1
59,122190,1
59,66265,1
72,81129,0
45,91104,1
40,67627,0
61,98431,0
62,98960,1
61,43148,1
68,62772,1
49,46157,1
46,73855,1
41,85303,1
43,39987,1
45,121023,0
18,89926,0
24,111897,1
22,117365,0
21,51970,1
66,31133,0
50,45882,1
58,77985,1
49,62146,1
80,88751,1
43,66135,1
67,125309,0
50,73697,0
36,72529,1
30,120233,0
53,127132,1
71,35185,0
57,86354,1
32,67522,1
62,91560,1
37,142116,0
72,128286,1
41,64972,1
47,63356,1
22,42234,0
27,128709,1
78,87732,1
35,67320,1
25,51449,1
58,39305,0
23,125239,0
64,121667,0
39,75200,0
28,133939,0
42,87442,0
65,82236,1
20,111803,1
22,104788,1
20,111308,1
64,139648,1
42,99335,1
21,48046,1
27,146728,0
50,99884,0
57,34575,0
47,31767,0
19,96894,0
22,72692,1
32,99852,1
64,114636,1
31,52139,0
51,103962,1
33,66881,0
46,96908,1
21,71979,0
57,53440,1
56,91679,0
23,37590,0
44,100651,0
20,80870,1
46,126445,1
33,143576,0
80,113656,0
27,88908,1
30,134110,1
69,43491,1
36,93361,0
28,93325,1
30,149783,1
59,71344,1
75,30807,1
35,31084,1
55,49147,1
22,95790,1
42,89165,0
46,37929,0
76,54400,1
67,106041,0
26,47673,1
80,82865,0
19,115695,0
43,88968,1
29,111819,1
31,46413,0
58,121528,1
43,54446,0
76,129271,1
43,109121,0
78,114631,1
56,88723,0
62,138146,0
75,81871,1
72,127455,0
72,61622,1
78,138420,0
69,122650,1
27,50333,1
74,56455,0
39,146483,1
52,95250,1
40,109309,1
34,115548,1
53,101210,1
51,41197,1
34,113335,0
47,110192,1
54,32968,0
28,70982,1
30,118776,0
68,84287,0
37,142235,1
52,77132,0
55,148734,1
38,121812,1
69,73258,1
48,61555,0
25,98387,1
69,126392,0
32,65241,0
45,39449,0
68,121326,0
66,144411,0
47,102417,0
71,100927,0
26,87659,1
30,87886,0
40,119928,0
74,129124,1
73,63112,0
35,45507,1
53,117690,1
58,139005,0
54,47309,1
18,40946,0
22,106379,1
71,69451,0
42,127080,0
73,114491,0
35,101555,1
52,80138,1
63,48126,0
56,125436,1
32,102400,1
24,99123,0
72,145963,1
22,116387,1
30,140486,0
42,49374,1
62,112071,0
18,140216,0
63,127308,1
62,52404,0
80,115939,1
21,69975,0
27,103103,1
25,129251,1
28,77708,1
28,147611,0
53,133829,1
73,102874,1
37,47158,1
75,133163,1
52,124346,0
29,117651,1
67,127685,0
25,97726,0
48,131522,1
22,137568,0
39,71757,1
64,106831,0
25,46961,1
51,138101,1
42,137142,1
43,70438,0
49,103084,0
41,100583,0
27,142477,1
69,102710,1
39,104835,0
32,148193,0
54,44531,0
32,126428,1
63,61490,1
57,129828,1
37,129855,1
61,98184,1
76,130248,1
39,104629,0
69,131107,0
43,46360,0
68,78378,1
31,73686,1
68,130493,0
18,133741,0
34,107806,0
25,87468,0
32,114825,1
19,104763,0
58,65496,1
47,38316,0
29,61084,1
62,114672,1
46,79085,0
77,141179,1
75,97265,1
70,77029,1
35,69517,0
61,46755,0
80,102737,0
76,46037,1
61,43361,1
18,81442,1
41,58919,1
27,89284,0
75,88074,1
65,104980,1
29,123186,1
38,123509,0
68,52628,1
63,98677,0
24,129711,1
77,136538,1
55,108124,0
50,100467,1
50,131070,1
23,121570,0
50,49461,1
37,78696,1
59,115128,1
76,98145,0
26,148553,1
59,99007,0
31,142527,1
19,67484,1
25,101102,0
63,135566,0
43,52503,1
28,118547,1
18,132475,1
51,54287,0
28,32107,1
68,140887,0
79,118951,0
80,99552,0
75,32134,0
21,30062,0
70,127722,1
76,143428,1
55,67735,1
68,81148,0
23,132378,1
62,99547,0
73,135422,1
27,94991,0
28,55975,0
21,30750,0
74,141296,1
42,101341,0
44,44088,0
42,128845,0
24,84621,0
42,45395,1
42,113252,0
35,68376,1
64,30008,0
78,144187,1
18,63731,0
77,40445,1
73,44778,1
31,38471,1
49,72369,0
23,120613,1
24,95282,0
73,40403,1
27,30761,1
74,128859,0
24,147139,0
48,99490,0
23,84639,1
60,142024,0
59,124274,0
80,93894,0
53,39831,0
63,126771,0
19,75029,0
42,125978,1
20,87258,1
68,117005,1
72,104061,0
46,141884,0
24,89560,0
79,130148,1
47,142850,1
61,45050,0
55,37889,0
24,63269,0
47,134869,0
41,84854,1
79,37774,1
23,55861,0
35,35820,1
27,35489,1
35,80293,1
51,45881,0
50,57970,0
35,96357,0
55,33910,0
38,102501,1
38,77314,1
43,71906,1
75,66924,1
20,117098,0
45,98324,0
45,106433,0
74,63486,0
70,58959,0
42,91177,0
76,96173,0
28,57230,1
19,89951,0
62,129714,1
48,106129,0
63,148524,1
76,144726,1
60,110592,1
21,112540,0
71,113422,0
23,127678,1
67,96541,0
31,87894,1
39,90076,0
75,34577,0
50,87836,0
50,75709,1
69,133476,0
63,124118,1
63,129556,1
64,71208,0
28,106357,0
47,89476,0
77,54714,1
48,76857,1
33,39909,0
71,125797,0
36,48548,0
23,76865,1
48,117654,0
24,62208,1
27,40552,0
58,100541,1
43,120112,1
57,136191,1
40,87675,0
64,97460,1
51,128059,1
58,136404,0
41,92078,0
26,97681,0
44,59392,0
32,61267,1
76,98735,0
28,71994,0
34,40514,0
19,44761,1
53,85658,0
76,35490,0
62,36781,0
46,40422,0
45,74046,0
58,138209,0
18,77182,0
64,41041,0
25,84330,1
48,108424,1
53,136124,0
80,92789,0
53,143044,0
32,42741,1
40,66033,1
44,98008,1
34,140130,1
39,122283,1
36,67953,1
29,128009,0
43,70259,0
64,81336,1
36,104106,1
44,72418,0
30,104304,1
29,54261,1
36,84416,1
53,50262,1
31,59756,1
58,122343,0
35,148289,0
21,79130,0
32,51605,1
64,34828,1
39,81743,0
20,101308,0
25,147712,0
25,93272,1
36,62181,0
71,77695,1
31,141028,0
64,70584,1
75,80010,0
47,55255,1
50,46837,0
30,122075,1
28,145823,0
69,112272,0
19,57000,1
40,40846,1
69,129672,0
35,68269,0
53,140814,0
36,80282,1
55,47361,1
32,112948,1
23,39458,0
18,103969,1
22,50945,1
46,43623,1
53,109573,0
20,54083,1
45,148158,1
27,81783,0
53,83286,1
22,144557,0
44,100198,1
29,146522,0
30,116522,0
38,145181,1
36,78595,1
27,46852,0
24,88709,1
60,126878,1
44,51286,0
23,68087,0
36,46924,0
30,96840,1
42,92389,0
61,118281,0
28,114873,1
76,77078,0
48,110619,1
42,73629,1
74,130468,0
78,130185,1
64,129061,1
56,46385,0
33,97468,1
64,69946,0
48,147746,1
75,44061,0
63,95277,0
70,105881,1
43,106699,1
77,120610,0
66,104914,1
75,106613,1
36,110530,0
60,83515,1
70,57767,0
56,62357,1
35,115857,0
53,133360,1
61,120736,1
56,47825,0
31,142086,1
65,86152,1
31,118944,1
28,65764,1
24,82564,1
53,124132,1
71,35519,1
51,37541,1
63,116409,1
55,49347,0
34,136849,1
71,132135,1
30,71551,0
41,33518,0
41,136218,1
38,79585,1
30,89887,1
62,50948,0
18,100075,0
37,141214,1
20,110265,0
56,82243,1
31,116191,0
70,36042,0
50,67085,0
40,82282,0
57,33667,0
62,39850,0
78,64990,0
61,130432,0
50,61541,0
57,54270,0
55,70614,0
57,81776,1
52,148130,1
61,74144,0
35,114512,0
71,116498,0
24,30462,1
75,88261,0
46,46873,0
63,49181,0
33,132984,0
66,86267,0
61,135515,0
62,87904,1
29,78427,1
73,65943,1
23,56312,0
67,41357,1
75,75272,0
38,47235,1
77,111944,1
28,70003,0
24,77184,0
46,77067,1
42,128259,1
72,114394,1
54,46702,0
39,136262,0
72,137920,1
60,76496,0
40,145607,1
40,106321,0
18,71177,1
43,126939,0
37,95688,1
27,144310,1
74,126667,0
51,142401,0
55,119469,0
45,47690,0
77,122359,1
39,82136,0
24,110149,0
30,133192,1
38,111984,0
74,129304,1
60,53153,0
44,91195,1
53,60356,1
71,112762,0
32,118110,0
54,47983,1
60,50012,0
18,78597,1
54,132319,0
79,34261,1
47,65218,1
35,61264,0
40,98606,0
60,64637,1
62,107548,0
33,125065,0
58,43912,1
34,40981,1
69,74593,1
50,90202,0
60,67476,1
69,131151,0
62,95129,1
45,95930,1
64,141516,0
47,109178,0
70,106988,0
23,60400,1
21,113058,0
55,148258,0
78,120525,1
61,48274,1
38,32761,1
24,85027,0
66,92026,1
67,60203,0
18,80722,1
24,134958,0
48,94559,0
30,110898,1
30,144776,0
46,81353,1
27,141646,0
19,117910,1
63,118890,0
28,50633,1
46,70203,0
60,112774,0
39,117838,1
62,146500,0
38,60243,1
23,74022,1
48,32609,1
61,86144,1
54,127581,0
29,147686,1
62,94943,0
21,50358,1
76,64564,0
46,39763,0
62,102155,0
35,98151,1
56,44236,0
59,58373,1
25,141661,0
59,44447,1
76,100046,0
20,99292,1
32,48252,1
22,105518,0
72,133107,1
67,78036,0
71,109371,1
70,81651,0
40,48262,0
49,145667,1
64,69146,0
59,97279,1
75,45227,1
66,71677,1
67,110663,0
32,36335,0
55,93156,1
75,97956,0
62,63924,0
31,100607,1
64,100722,0
64,43028,1
68,144773,1
66,99273,1
45,61537,0
70,93631,0
18,49300,0
52,132940,0
33,89303,0
68,56557,1
80,68756,1
39,51161,1
44,133876,0
27,104311,0
26,92626,1
58,101483,1
45,50782,0
28,98247,1
30,65877,0
27,87137,1
43,121045,0
57,130174,0
68,41911,0
45,49719,1
66,63049,0
19,111863,1
43,126148,1
21,60738,0
19,103257,0
58,85801,0
78,77586,1
42,63811,0
63,95012,1
18,99860,0
43,120275,0
21,86780,1
23,35052,1
60,36235,1
56,89240,1
72,47675,0
48,80803,0
38,30760,0
28,108032,1
66,115275,1
58,64189,0
18,59877,1
29,138377,0
58,31773,1
31,135274,1
24,116437,1
31,143552,1
28,94588,1
30,74364,1
37,38936,0
42,33730,0
21,60434,1
65,57481,0
32,143994,1
34,66371,0
30,142009,1
62,119279,1
63,58815,0
40,81425,1
63,128614,1
25,30898,0
68,128775,0
36,126403,1
67,133368,1
22,97052,1
46,35834,0
60,109319,1
57,135229,0
21,44449,0
27,79519,0
33,67518,0
66,137224,1
80,105250,1
77,55592,1
50,61123,1
51,128118,0
76,45533,0
63,37997,1
29,70989,0
68,55992,1
37,76457,0
42,84607,1
21,95704,1
71,63809,0
57,128669,0
23,84980,1
62,123135,1
22,37355,0
19,126413,1
61,80767,1
76,86120,0
57,139886,1
25,88616,1
74,57422,0
44,68078,0
80,60120,0
42,143167,0
26,121108,1
72,36571,1
51,35598,1
54,106234,0
23,53693,0
48,33493,0
55,133280,1
46,68340,0
68,37532,1
78,33914,1
52,110933,0
32,128124,0
57,55822,0
42,129263,0
22,130093,1
54,57734,1
74,48092,1
68,103009,0
53,123554,0
78,66760,1
25,138792,0
39,34927,1
43,67322,0
65,35153,1
55,65133,1
39,130222,0
54,146372,0
51,110397,0
36,48221,1
33,59758,1
48,65217,0
79,41593,1
27,135019,0
75,125006,1
52,135942,1
56,120607,1
32,113263,1
40,128601,1
54,84112,1
49,138700,0
34,56486,1
35,100947,1
61,35701,0
76,69497,0
58,149138,1
79,108167,0
24,39079,0
59,47565,1
42,136330,1
20,118686,1
66,126883,0
42,102068,1
32,76958,0
59,127192,1
38,83029,0
58,109558,1
71,83334,1
36,33943,0
71,72721,0
61,72976,0
60,140783,1
23,96840,0
46,108125,1
75,93757,0
75,41987,0
27,68534,0
69,69035,1
57,62797,1
77,44662,1
21,86507,1
80,119833,1
49,62623,0
69,140557,1
41,95551,0
39,83229,1
18,136880,0
38,137284,0
35,95634,0
65,140756,1
45,84106,1
58,38431,0
54,46471,0
69,59530,0
32,37739,1
37,76607,1
75,60846,1
51,116995,1
69,137488,1
26,46590,1
38,77128,0
59,79838,1
43,134773,1
24,119488,1
34,93470,0
24,129802,1
20,128243,0
66,83072,0
78,114543,1
54,74657,1
59,58043,1
30,100792,1
64,91036,0
59,76745,0
77,116681,1
46,114730,0
68,72762,1
73,30207,1
66,138616,0
49,33180,1
67,116124,1
63,76629,1
57,139423,1
74,80082,1
52,137196,1
66,59262,1
42,71485,1
33,53789,1
68,89241,0
47,79393,0
47,140108,0
32,44741,1
76,58224,1
76,141287,1
48,115581,0
76,91015,0
58,138894,0
22,38776,0
54,124313,0
70,106986,1
65,123432,0
57,113126,1
18,93273,0
69,108373,1
45,95168,0
79,101649,1
65,30157,1
70,84072,1
34,111915,0
18,119938,1
27,129155,0
66,94404,1
64,54496,1
52,127892,0
39,114556,1
34,124897,1
35,136623,0
74,43943,0
60,38205,0
64,131252,0
22,131370,1
25,110723,0
19,72344,1
55,30814,0
79,103763,1
42,35811,0
58,117752,0
40,87789,0
26,145343,0
18,76094,0
65,134559,0
72,126560,0
30,51242,0
66,138021,0
21,104859,0
40,38960,1
69,55274,0
31,33852,0
43,128063,0
71,41390,0
26,44792,1
64,110617,0
36,141848,1
34,74012,1
76,75868,0
31,131793,1
42,73990,1
73,54350,1
56,60508,1
67,124458,1
72,116378,0
58,126628,0
77,53502,0
50,110505,1
27,119505,0
30,97611,0
36,146846,0
62,72079,0
38,136897,1
42,54121,0
40,58652,1
41,41253,0
77,131416,1
59,68107,1
43,78983,1
59,106965,0
36,90774,0
21,93022,0
68,147907,1
33,130087,1
53,63504,1
44,69967,1
23,99871,0
44,136332,0
58,44152,0
80,131601,0
27,37790,1
59,36877,0
69,42400,1
19,119207,0
27,50335,0
18,50992,1
69,63453,0
79,79501,1
33,145873,1
21,41932,1
78,89634,1
55,70910,0
76,72778,1
80,138528,0
31,141315,0
73,33679,1
47,136508,1
61,132410,1
33,89709,1
29,126081,0
21,120047,0
18,36700,1
18,33374,0
52,76121,1
50,111616,0
75,81181,1
49,83069,0
67,100075,1
46,33708,0
57,82833,1
45,72262,1
39,86061,1
37,58124,0
41,107125,0
28,104488,1
67,78715,1
20,103617,1
67,141842,1
59,125871,0
76,35268,0
24,68803,1
71,106265,1
76,90980,0
71,111517,1
32,106117,0
71,120287,0
29,90372,1
28,148143,1
39,118781,1
43,113484,1
55,71717,0
56,95667,0
64,104407,1
19,107902,0
59,43129,0
20,42476,0
38,103327,0
31,85744,0
45,149451,0
37,79478,0
59,72357,0
51,96228,0
63,82989,1
69,81719,0
44,37482,0
21,95436,0
63,76360,0
23,43261,0
53,125968,0
63,148789,0
69,72971,0
33,88477,1
65,73325,1
74,138803,1
79,47284,1
36,119830,1
37,73891,1
62,57476,1
45,144376,1
36,139314,1
31,122430,1
80,116265,1
72,122481,1
53,109949,0
34,93107,0
24,140891,0
36,31283,1
34,59596,0
53,86353,0
31,78064,0
61,99165,0
61,60066,0
21,144083,0
48,105162,0
67,41615,0
57,51322,0
49,99711,0
75,142596,0
35,140817,0
19,62785,0
63,144710,0
63,120581,0
52,40811,0
29,52651,1
37,83833,0
66,44149,0
52,115650,0
27,84720,0
45,84836,0
22,49909,0
42,130069,0
36,63587,0
76,37161,0
66,93011,0
21,32771,0
62,88661,0
62,86270,0
65,32923,0
52,142287,1
67,98121,0
58,135974,0
24,96831,0
39,55360,0
65,62029,0
47,65836,0
33,113822,0
45,114741,0
63,127299,0
36,44452,0
80,82714,0
46,123516,1
29,113010,0
39,54853,0
34,105682,0
23,80067,0
37,73651,0
58,58540,0
68,49144,0
67,96349,0
26,89130,0
44,134655,1
47,80293,0
80,112921,0
51,89555,0
37,141553,0
63,33776,0
67,85075,0
69,80182,0
65,79237,0
78,100279,0
56,70818,0
39,66943,0
71,32044,1
55,139687,0
70,67935,0
42,148388,0
22,123297,0
74,112203,0
58,57035,1
75,42106,0
43,122296,0
37,94259,0
24,94245,0
21,100300,0
63,70130,0
74,68977,0
33,128268,0
30,128797,0
38,99956,0
73,55910,0
27,146640,0
47,134218,0
77,51759,0
38,70381,0
70,129285,0
40,55113,0
34,114331,0
23,92903,0
25,64583,0
52,119113,0
71,131110,0
41,109951,0
39,30663,0
53,87690,0
24,148449,0
44,31188,0
60,129488,0
46,42812,0
18,109641,0
53,31441,0
52,38105,0
44,116259,0
79,90729,1
38,138634,0
54,136888,0
64,141522,0
58,85224,0
77,62335,0
78,145961,0
32,69802,0
18,56729,0
25,144014,1
78,87984,0
19,129929,0
56,94471,0
73,84587,0
24,147907,0
78,94609,0
35,120172,0
40,128305,0
68,67002,0
40,96292,0
22,31038,0
39,61397,0
75,42430,1
52,50963,1
31,129715,0
65,89754,0
46,140228,0
57,114840,0
80,111431,0
20,127758,0
77,146855,0
37,38604,1
78,68236,0
57,56035,0
79,138871,0
62,86519,0
68,103421,0
63,100608,0
73,39560,0
43,82241,0
21,138806,0
65,99836,0
22,72268,0
68,53605,0
76,145319,0
71,46089,1
21,138992,0
76,93749,0
76,105252,0
43,108340,0
76,133898,0
63,36295,0
37,87598,0
73,72349,0
35,124115,0
70,50800,0
42,113755,0
45,61105,0
65,130564,0
35,48336,0
53,67999,0
32,138915,0
20,148814,0
51,92328,0
38,58020,0
47,126736,1
30,98028,0
27,48167,1
75,123639,0
71,78212,1
36,106695,0
71,110791,1
58,137505,0
73,30071,1
37,113187,1
67,143174,0
44,133161,0
42,126674,0
35,59772,1
70,103688,0
78,59518,0
75,128581,0
23,95928,1
67,55065,0
76,72575,1
79,140346,1
24,116211,1
34,60535,0
43,86586,0
21,130650,1
54,78365,1
32,85189,0
59,96019,1
63,101335,1
31,141820,0
77,124733,1
37,69190,1
26,137439,0
70,126908,1
27,139248,0
44,123564,0
53,44290,0
41,146019,1
30,31674,1
57,79414,0
49,58851,1
29,134393,1
45,47504,0
24,39621,1
72,77576,0
39,109925,1
65,53818,0
35,75341,1
53,105461,0
44,51998,0
43,146404,1
79,75800,1
53,31204,0
58,48415,1
48,105728,0
68,67120,0
28,90396,1
46,133836,1
39,134231,0
58,130346,1
48,100911,1
69,138094,0
43,41505,1
72,58324,1
23,136894,0
77,50878,0
36,70152,1
57,73251,0
24,130190,0
37,79374,1
63,79891,1
71,78826,1
54,40303,1
55,136071,1
60,88996,0
21,87037,1
45,75507,1
37,78495,1
37,45593,1
35,38041,0
24,76635,1
60,36992,1
44,140258,0
32,74888,1
80,58170,0
26,116916,1
71,37490,0
45,44355,1
64,69989,1
33,62342,1
24,74818,1
21,44246,0
64,97873,0
22,148780,0
74,32345,1
46,108028,1
71,140201,0
35,146474,1
34,40796,1
27,73298,1
24,35654,1
41,141137,1
58,38037,0
77,65470,0
31,144306,0
25,134012,1
26,138901,1
65,35107,0
48,91043,0
30,135593,1
67,125396,0
80,99697,1
53,59781,0
33,96108,1
73,61976,1
66,72787,0
25,146941,1
31,101754,0
41,95313,1
70,62916,1
56,128132,0
66,131803,1
56,106210,1
19,51752,0
75,73854,0
53,96132,0
20,38180,1
49,40454,1
41,100155,0
79,94682,1
22,132777,0
31,57163,0
68,52435,1
25,76156,0
64,106311,1
80,56026,0
79,61255,0
49,52758,1
40,140555,1
77,141794,0
23,77196,0
77,124179,1
28,39783,1
77,31905,0
51,147883,1
72,83909,1
47,130680,0
69,47738,0
70,88796,1
32,135504,0
69,107813,1
40,69733,0
22,106723,1
23,43383,1
53,101449,1
36,108186,0
45,68813,1
53,44373,0
53,35947,1
80,107203,1
36,113585,1
41,85389,0
39,69413,1
56,30191,1
38,67323,1
20,38261,1
67,87090,0
25,115393,1
52,53958,1
36,97435,1
54,102197,0
32,84233,1
38,125522,0
77,121990,1
47,97229,0
27,31468,0
49,61502,1
45,124464,1
65,126862,0
68,86633,1
74,122650,1
40,111211,1
69,149537,1
26,121649,1
43,118525,1
40,70525,0
57,108698,1
22,36967,1
61,105001,1
41,34154,1
43,60944,1
33,138635,1
76,49394,0
18,126902,1
52,129859,1
26,88507,1
18,114861,0
71,97718,1
76,144785,0
49,45110,1
60,94283,1
79,102078,0
60,116344,1
49,51516,0
53,148372,1
32,140499,1
56,143919,0
27,37177,1
35,137694,1
38,94558,1
61,96086,1
32,142575,0
60,58197,0
36,56105,0
74,144680,1
68,111423,1
18,123606,1
47,94388,1
46,68352,0
40,62955,1
42,77257,1
53,117059,0
29,74569,1
23,112317,1
78,55058,1
30,32754,1
71,84371,1
65,116075,1
41,111746,1
38,83614,1
54,128238,1
57,63783,1
26,68717,1
33,97736,0
39,98361,1
37,129215,1
62,32788,0
25,92478,0
63,137659,0
18,101682,1
52,145727,0
48,64257,1
50,135726,0
56,53434,1
72,107346,0
75,139905,0
48,138577,1
71,61798,0
48,85268,0
45,132274,0
33,99017,1
79,33390,0
28,128323,0
55,79134,1
53,61676,1
26,76948,1
43,82924,0
19,44305,0
40,114884,0
65,121431,0
77,55424,0
21,112950,1
47,66359,0
24,113040,1
19,30826,0
20,130411,1
66,66737,1
29,100957,1
43,80226,0
28,38886,1
48,92218,0
70,36071,1
74,49338,0
53,95596,0
68,131613,0
60,136756,0
45,70039,1
80,43426,0
45,39469,0
62,85048,0
78,45559,1
56,119341,1
78,52860,1
70,37980,0
32,49076,0
65,102348,0
55,53224,0
64,114878,0
37,39242,1
38,45752,1
56,64867,1
54,118750,0
74,137860,0
52,89752,1
47,111040,0
75,137365,0
37,47289,0
42,127026,1
69,111676,0
56,100147,1
60,90002,1
45,139716,1
36,143799,1
73,112112,1
19,84477,0
18,127899,1
47,107791,0
36,115191,1
53,100969,1
71,77274,0
72,124819,1
61,88526,1
49,30841,0
42,126429,1
80,137390,1
52,73808,1
22,123285,1
79,73110,0
71,99724,0
71,89376,0
41,53237,0
60,98392,0
27,81678,0
47,89611,1
24,115586,1
22,126326,0
51,90922,0
46,48003,1
29,134908,1
43,101251,1
65,89995,1
75,112478,1
65,131806,1
72,129948,1
45,35485,0
19,132815,1
49,87809,1
71,80819,0
61,145191,0
49,110393,1
58,52067,1
42,90432,0
79,74059,1
32,127858,1
68,135265,0
39,40884,0
73,97181,1
45,90308,0
74,93424,0
66,115889,0
70,83928,0
56,61605,1
61,33718,1
68,77432,0
44,129622,0
71,140589,0
25,137097,0
23,128534,1
75,73319,0
33,83142,0
47,54545,0
59,134662,0
78,93750,1
71,116608,0
62,56746,1
42,54208,1
65,124225,0
25,54563,1
79,58537,1
60,110740,1
80,89318,1
59,81632,0
28,146183,0
34,87679,1
62,91534,1
42,59961,0
72,72417,1
48,36449,0
37,72973,1
43,102995,1
79,30651,0
46,87857,1
75,98487,1
73,32374,0
41,77536,0
67,69742,0
45,114998,1
60,91080,1
51,98059,1
20,33485,1
79,121139,1
78,65141,0
57,130432,0
53,45941,1
19,87350,1
62,109600,0
41,141976,0
58,78911,0
41,143397,0
65,33985,1
65,54685,1
68,148203,0
